job_url,source,title,company,location,description,seniority,tags,raw_source_file,seniority_inferred
https://www.euroclimatejobs.com/job_display/286931/Technical_Sales_Engineer_Upgrade_Sales_Nordex_Hamburg_Germany,euroclimatejobs,Technical Sales Engineer - Upgrade Sales,Nordex,"Hamburg, Germany","As a Technical Sales Engineer for Upgrade Sales, you contribute to the growth of Nordex’s Aftersales business by developing technical upgrade solutions in close collaboration with global markets and Service functions. You act as a cross‑functional interface and support customers and internal teams with clear technical and commercial guidance.",MID_LEVEL,Energy Engineer | Sales and Marketing,euroclimatejobs_evp.csv,MID_LEVEL
https://www.euroclimatejobs.com/job_display/286906/Project_Manager_Region_Central_Europe_ANDRITZ_Raaba_Grambach_Austria,euroclimatejobs,Project Manager Region Central Europe,ANDRITZ,"Raaba-Grambach, Austria","Every day, ANDRITZ continues to deliver successful innovative solutions to our customers globally. Why are we so successful? Because we are passionate and love what we do! We are at the forefront of future engineering technologies, with solutions that ensure the success of our clients in key industries that are shaping the future of the world we live in.",SENIOR,Carbon Capture and Storage | Energy Engineer | Hybrid | Project Manager,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/286896/Fund_Manager_Aquila_Capital_Luxembourg_or_Hamburg_Multiple_Countries,euroclimatejobs,Fund Manager,Aquila Capital,"Luxembourg or Hamburg, Multiple Countries","As a Fund Manager, you will act as the key person for investors and assume overall responsibility for the growth and performance of a clean energy investment funds/ mandates.",SENIOR,Business and Finance | Renewable Energy,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/286870/Process_Engineer_Refining_EP2C_Energy_Villeurbanne_France,euroclimatejobs,Process Engineer (Refining),EP2C Energy,"Villeurbanne, France","Definition studies for refining units, including P&IDs, equipment specifications, and instrumentation specifications.",MID_LEVEL,Energy Engineer,euroclimatejobs_evp.csv,MID_LEVEL
https://www.euroclimatejobs.com/job_display/286792/Wastewater_Treatment_Senior_Project_Manager_Axens_Rueil_Malmaison_or_Hertogenbosch_Multiple_Countries,euroclimatejobs,Wastewater Treatment Senior Project Manager,Axens,"Rueil-Malmaison or Hertogenbosch, Multiple Countries","You will be involved into international projects for the company HydroThane in The Netherlands, part of the Water Treatment Group of Axens and your main activities will be:",SENIOR,BioEnergy and BioFuel | Energy Engineer | Environment | Project Manager,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/286721/BESS_Project_Engineer_Alpiq_Group_Olten_Switzerland,euroclimatejobs,BESS Project Engineer,Alpiq Group,"Olten, Switzerland","At Alpiq, we are expanding our utilityscale BESS portfolio and are looking for a motivated BESS Project Engineer to help shape the future of our storage projects. In this role, you’ll take the lead on technical due diligence and design reviews, ensuring our BESS construction projects are robust, compliant, and built for longterm performance. You’ll work closely with crossfunctional teams and external experts, making a real impact on strategic investment decisions and successful project delivery.",SENIOR,Electricity | Energy Engineer | Renewable Energy,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/286400/Project_Engineering_Manager_Wood_Group_Reading_United_Kingdom,euroclimatejobs,Project Engineering Manager,Wood Group,"Reading, United Kingdom","As a Project Engineering Manager, you will lead and oversee a diverse team to support engineering and design delivery. Reporting to the Project Manager, you will ensure successful project execution, foster innovation, and maintain high-quality standards. Your responsibilities include managing discipline resources, budgets, and providing technical expertise while facilitating effective communication and project delivery.",SENIOR,Energy Engineer | Project Manager,euroclimatejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/104097-senior-project-manager-and-energy-expert-africa-trama-tecnoambiental-tta-barcelona-spain,rejobs,Senior Project Manager and Energy Expert - Africa,Trama TecnoAmbiental,"Barcelona, Spain","Join TTA as a Senior Project Manager in Barcelona, Spain, focusing on renewable energy projects in Africa.",SENIOR,Energy Access | Project Management | Business Development | Feasibility Studies,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/102427-manager-of-community-energy-planning-and-policy-a-climate-to-thrive-southwest-harbor-maine-united-states,rejobs,Manager of Community Energy Planning and Policy,A Climate to Thrive,"Southwest Harbor, Maine, United States","Join A Climate to Thrive as Manager of Community Energy Planning in Southwest Harbor, Maine. Lead renewable energy projects and policy initiatives while fostering community engagement. Enjoy unlimited paid time off and a supportive work culture.",EXECUTIVE,Community Energy | Energy Access | Demand Response | Energy Policy | Stakeholder Management,rejobs_evp.csv,EXECUTIVE
https://rejobs.org/en/renewable-energy-jobs/113449-manager-vandebron,rejobs,Manager,Vandebron,"Amsterdam, the Netherlands",Manager at Vandebron in Amsterdam driving green energy growth.,SENIOR,Business Development | Clean Energy Innovation,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/113396-business-commercial-strategy-nce-vestas-graduate-programme-ingenieurin-erneuerbare-energien-vestas,rejobs,"Business, Commercial & Strategy, NCE - Vestas Graduate Programme (Ingenieur/in - Erneuerbare Energien)",Vestas,"Hamburg, Germany","Join Vestas Graduate Programme in Hamburg, Germany.",ENTRY_JUNIOR,Business Development | Energy Policy | Project Management | Talent Acquisition & Management,rejobs_evp.csv,ENTRY_JUNIOR
https://rejobs.org/en/renewable-energy-jobs/113418-projektmanager-klimaschutzprojekte-klimaschutzmanagerin-atmosfair-ggmbh,rejobs,Projektmanager Klimaschutzprojekte (Klimaschutzmanager/in),atmosfair gGmbH,"Berlin, Germany",Project Manager at atmosfair in Berlin driving climate protection projects.,SENIOR,Climate Adaptation | Community Energy | Energy Access | Energy Justice | Environmental Management | Project Management,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112661-senior-electrical-engineer-edf-energy,rejobs,Senior Electrical Engineer,EDF Energy,"London, United Kingdom",Senior Electrical Engineer at EDF Energy in London.,SENIOR,High Voltage | Project Management | Electrical Engineering,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/113119-director-electrical-engineering-systems-thea-energy,rejobs,Director - Electrical Engineering Systems,Thea Energy,"Kearny, New Jersey, United States","Lead electrical systems at Thea Energy in Kearny, NJ.",EXECUTIVE,Power Systems | Power Electronics | Electrical Engineering | Engineering Management,rejobs_evp.csv,EXECUTIVE
https://rejobs.org/en/renewable-energy-jobs/113122-senior-electrical-distribution-systems-engineer-thea-energy,rejobs,Senior Electrical Distribution Systems Engineer,Thea Energy,"Kearny, New Jersey, United States","Senior Electrical Engineer at Thea Energy in Kearny, NJ.",SENIOR,High Voltage | Power Systems | Electrical Engineering,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/113320-senior-portfolio-manager-project-development-in-renewable-energies-encavis,rejobs,Senior Portfolio Manager - Project Development in Renewable Energies,ENCAVIS,"Ottobrunn, Germany",Senior Portfolio Manager at Encavis in Germany driving digital project development.,SENIOR,Clean Energy Innovation | Data | Portfolio Management | Project Management | Risk Management,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/113332-investment-associate-in-renewable-energies-encavis,rejobs,Investment Associate in Renewable Energies,ENCAVIS,"Hamburg, Germany","Investment Associate at ENCAVIS in Hamburg, leading renewable deals.",MID_LEVEL,Battery Management Systems | Photovoltaics | Wind Farms | Power Purchase Agreement | Project Finance,rejobs_evp.csv,MID_LEVEL
https://rejobs.org/en/renewable-energy-jobs/113319-head-of-market-growth-first-climate,rejobs,Head of Market Growth,First Climate,"Bad Vilbel, Germany","Lead market growth at First Climate in Bad Vilbel, Germany.",EXECUTIVE,Business Development | Energy Economics | Energy Policy | Sales and Marketing,rejobs_evp.csv,EXECUTIVE
https://rejobs.org/en/renewable-energy-jobs/113324-head-of-origination-aurora-energy-research,rejobs,Head of Origination,Aurora Energy Research,"Amsterdam, the Netherlands",Head of Origination at Aurora Energy Research in Amsterdam.,EXECUTIVE,Energy Asset Valuation | Energy Economics | Power Purchase Agreement | Project Finance | Stakeholder Management,rejobs_evp.csv,EXECUTIVE
https://rejobs.org/en/renewable-energy-jobs/112607-project-controls-manager-scottish-power,rejobs,Project Controls Manager,Scottish Power,"Blantyre, Scotland, United Kingdom","Project Controls Manager at Scottish Power in Blantyre, Scotland.",SENIOR,Energy Governance | Project Management | EPC Management | Energy Resilience | Renewable Energy Finance | Utility Management,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/113092-mechanical-engineering-intern-antora-energy,rejobs,Mechanical Engineering Intern,Antora Energy,"San Jose, California, United States","Mechanical Engineering Intern at Antora Energy in San Jose, CA.",INTERNSHIP,Mechanical Engineering | Thermal Energy | AI for Energy | Energy Resilience | Project Management,rejobs_evp.csv,INTERNSHIP
https://rejobs.org/en/renewable-energy-jobs/112719-design-engineer-hitachi-energy,rejobs,Design Engineer,Hitachi Energy,"Xiamen, Fujian, China","Design Engineer at Hitachi Energy in Xiamen, China.",MID_LEVEL,High Voltage | Electrical Engineering | EPC Management,rejobs_evp.csv,MID_LEVEL
https://rejobs.org/en/renewable-energy-jobs/112694-senior-power-generation-technical-services-specialist-critical-infrastructure-protection-nextera-energy,rejobs,Senior Power Generation Technical Services Specialist - Critical Infrastructure Protection,NextEra Energy,"Yarmouth, United States","Senior Technical Specialist at NextEra Energy in Yarmouth, US.",SENIOR,Cybersecurity | Network Engineering | Power Systems | Industrial Engineering | Technical Support | Project Management,rejobs_evp.csv,SENIOR
https://rejobs.org/en/renewable-energy-jobs/112638-power-platform-developer-backend-engineer-fmd-enbw-energie-baden-wurttemberg,rejobs,Power Platform Developer & Backend Engineer (f/m/d),EnBW Energie Baden-Württemberg,"Lisbon, Portugal","Power Platform Developer at EnBW in Lisbon, Portugal.",MID_LEVEL,Software Development | Digital Twin | Energy Consulting,rejobs_evp.csv,MID_LEVEL
https://rejobs.org/en/renewable-energy-jobs/113151-senior-associate-ai-solutions-analytics-battery-storage-plus-power,rejobs,"Senior Associate, AI Solutions & Analytics - Battery Storage",Plus Power,"Houston, Texas, United States","Senior Associate at Plus Power in US, driving AI for battery storage.",SENIOR,Battery Management Systems | Energy Analytics | AI for Energy,rejobs_evp.csv,SENIOR
